Nodes explored: 750
Path length: 750
[LC LW LB RC RW RB]
[0, 50, 1, 96, 44, 0]
[0, 49, 0, 96, 45, 1]
[0, 51, 1, 96, 43, 0]
[0, 50, 0, 96, 44, 1]
[0, 52, 1, 96, 42, 0]
[0, 51, 0, 96, 43, 1]
[0, 53, 1, 96, 41, 0]
[0, 52, 0, 96, 42, 1]
[0, 54, 1, 96, 40, 0]
[0, 53, 0, 96, 41, 1]
[0, 55, 1, 96, 39, 0]
[0, 54, 0, 96, 40, 1]
[0, 56, 1, 96, 38, 0]
[0, 55, 0, 96, 39, 1]
[0, 57, 1, 96, 37, 0]
[0, 56, 0, 96, 38, 1]
[0, 58, 1, 96, 36, 0]
[0, 57, 0, 96, 37, 1]
[0, 59, 1, 96, 35, 0]
[0, 58, 0, 96, 36, 1]
[0, 60, 1, 96, 34, 0]
[0, 59, 0, 96, 35, 1]
[0, 61, 1, 96, 33, 0]
[0, 60, 0, 96, 34, 1]
[0, 62, 1, 96, 32, 0]
[0, 61, 0, 96, 33, 1]
[0, 63, 1, 96, 31, 0]
[0, 62, 0, 96, 32, 1]
[0, 64, 1, 96, 30, 0]
[0, 63, 0, 96, 31, 1]
[0, 65, 1, 96, 29, 0]
[0, 64, 0, 96, 30, 1]
[0, 66, 1, 96, 28, 0]
[0, 65, 0, 96, 29, 1]
[0, 67, 1, 96, 27, 0]
[0, 66, 0, 96, 28, 1]
[0, 68, 1, 96, 26, 0]
[0, 67, 0, 96, 27, 1]
[0, 69, 1, 96, 25, 0]
[0, 68, 0, 96, 26, 1]
[0, 70, 1, 96, 24, 0]
[0, 69, 0, 96, 25, 1]
[0, 71, 1, 96, 23, 0]
[0, 70, 0, 96, 24, 1]
[0, 72, 1, 96, 22, 0]
[0, 71, 0, 96, 23, 1]
[0, 73, 1, 96, 21, 0]
[0, 72, 0, 96, 22, 1]
[0, 74, 1, 96, 20, 0]
[0, 73, 0, 96, 21, 1]
[0, 75, 1, 96, 19, 0]
[0, 74, 0, 96, 20, 1]
[0, 76, 1, 96, 18, 0]
[0, 75, 0, 96, 19, 1]
[0, 77, 1, 96, 17, 0]
[0, 76, 0, 96, 18, 1]
[0, 78, 1, 96, 16, 0]
[0, 77, 0, 96, 17, 1]
[0, 79, 1, 96, 15, 0]
[0, 78, 0, 96, 16, 1]
[0, 80, 1, 96, 14, 0]
[0, 79, 0, 96, 15, 1]
[0, 81, 1, 96, 13, 0]
[0, 80, 0, 96, 14, 1]
[0, 82, 1, 96, 12, 0]
[0, 81, 0, 96, 13, 1]
[0, 83, 1, 96, 11, 0]
[0, 82, 0, 96, 12, 1]
[0, 84, 1, 96, 10, 0]
[0, 83, 0, 96, 11, 1]
[0, 85, 1, 96, 9, 0]
[0, 84, 0, 96, 10, 1]
[0, 86, 1, 96, 8, 0]
[0, 85, 0, 96, 9, 1]
[0, 87, 1, 96, 7, 0]
[0, 86, 0, 96, 8, 1]
[0, 88, 1, 96, 6, 0]
[0, 87, 0, 96, 7, 1]
[0, 89, 1, 96, 5, 0]
[0, 88, 0, 96, 6, 1]
[0, 90, 1, 96, 4, 0]
[0, 89, 0, 96, 5, 1]
[0, 91, 1, 96, 3, 0]
[0, 90, 0, 96, 4, 1]
[0, 92, 1, 96, 2, 0]
[0, 91, 0, 96, 3, 1]
[0, 93, 1, 96, 1, 0]
[0, 92, 0, 96, 2, 1]
[0, 94, 1, 96, 0, 0]
[0, 93, 0, 96, 1, 1]
[2, 2, 1, 94, 92, 0]
[2, 0, 0, 94, 94, 1]
[3, 1, 1, 93, 93, 0]
[1, 1, 0, 95, 93, 1]
[2, 1, 1, 94, 93, 0]
[1, 0, 0, 95, 94, 1]
[1, 1, 1, 95, 93, 0]
[2, 0, 1, 94, 94, 0]
[2, 1, 0, 94, 93, 1]
[3, 2, 1, 93, 92, 0]
[3, 1, 0, 93, 93, 1]
[3, 3, 1, 93, 91, 0]
[2, 2, 0, 94, 92, 1]
[4, 2, 1, 92, 92, 0]
[3, 2, 0, 93, 92, 1]
[4, 3, 1, 92, 91, 0]
[4, 2, 0, 92, 92, 1]
[4, 4, 1, 92, 90, 0]
[3, 3, 0, 93, 91, 1]
[5, 3, 1, 91, 91, 0]
[4, 3, 0, 92, 91, 1]
[5, 4, 1, 91, 90, 0]
[5, 3, 0, 91, 91, 1]
[5, 5, 1, 91, 89, 0]
[4, 4, 0, 92, 90, 1]
[6, 4, 1, 90, 90, 0]
[5, 4, 0, 91, 90, 1]
[6, 5, 1, 90, 89, 0]
[6, 4, 0, 90, 90, 1]
[6, 6, 1, 90, 88, 0]
[5, 5, 0, 91, 89, 1]
[7, 5, 1, 89, 89, 0]
[6, 5, 0, 90, 89, 1]
[7, 6, 1, 89, 88, 0]
[7, 5, 0, 89, 89, 1]
[7, 7, 1, 89, 87, 0]
[6, 6, 0, 90, 88, 1]
[8, 6, 1, 88, 88, 0]
[7, 6, 0, 89, 88, 1]
[8, 7, 1, 88, 87, 0]
[8, 6, 0, 88, 88, 1]
[8, 8, 1, 88, 86, 0]
[7, 7, 0, 89, 87, 1]
[9, 7, 1, 87, 87, 0]
[8, 7, 0, 88, 87, 1]
[9, 8, 1, 87, 86, 0]
[9, 7, 0, 87, 87, 1]
[9, 9, 1, 87, 85, 0]
[8, 8, 0, 88, 86, 1]
[10, 8, 1, 86, 86, 0]
[9, 8, 0, 87, 86, 1]
[10, 9, 1, 86, 85, 0]
[10, 8, 0, 86, 86, 1]
[10, 10, 1, 86, 84, 0]
[9, 9, 0, 87, 85, 1]
[11, 9, 1, 85, 85, 0]
[10, 9, 0, 86, 85, 1]
[11, 10, 1, 85, 84, 0]
[11, 9, 0, 85, 85, 1]
[11, 11, 1, 85, 83, 0]
[10, 10, 0, 86, 84, 1]
[12, 10, 1, 84, 84, 0]
[11, 10, 0, 85, 84, 1]
[12, 11, 1, 84, 83, 0]
[12, 10, 0, 84, 84, 1]
[12, 12, 1, 84, 82, 0]
[11, 11, 0, 85, 83, 1]
[13, 11, 1, 83, 83, 0]
[12, 11, 0, 84, 83, 1]
[13, 12, 1, 83, 82, 0]
[13, 11, 0, 83, 83, 1]
[13, 13, 1, 83, 81, 0]
[12, 12, 0, 84, 82, 1]
[14, 12, 1, 82, 82, 0]
[13, 12, 0, 83, 82, 1]
[14, 13, 1, 82, 81, 0]
[14, 12, 0, 82, 82, 1]
[14, 14, 1, 82, 80, 0]
[13, 13, 0, 83, 81, 1]
[15, 13, 1, 81, 81, 0]
[14, 13, 0, 82, 81, 1]
[15, 14, 1, 81, 80, 0]
[15, 13, 0, 81, 81, 1]
[15, 15, 1, 81, 79, 0]
[14, 14, 0, 82, 80, 1]
[16, 14, 1, 80, 80, 0]
[15, 14, 0, 81, 80, 1]
[16, 15, 1, 80, 79, 0]
[16, 14, 0, 80, 80, 1]
[16, 16, 1, 80, 78, 0]
[15, 15, 0, 81, 79, 1]
[17, 15, 1, 79, 79, 0]
[16, 15, 0, 80, 79, 1]
[17, 16, 1, 79, 78, 0]
[17, 15, 0, 79, 79, 1]
[17, 17, 1, 79, 77, 0]
[16, 16, 0, 80, 78, 1]
[18, 16, 1, 78, 78, 0]
[17, 16, 0, 79, 78, 1]
[18, 17, 1, 78, 77, 0]
[18, 16, 0, 78, 78, 1]
[18, 18, 1, 78, 76, 0]
[17, 17, 0, 79, 77, 1]
[19, 17, 1, 77, 77, 0]
[18, 17, 0, 78, 77, 1]
[19, 18, 1, 77, 76, 0]
[19, 17, 0, 77, 77, 1]
[19, 19, 1, 77, 75, 0]
[18, 18, 0, 78, 76, 1]
[20, 18, 1, 76, 76, 0]
[19, 18, 0, 77, 76, 1]
[20, 19, 1, 76, 75, 0]
[20, 18, 0, 76, 76, 1]
[20, 20, 1, 76, 74, 0]
[19, 19, 0, 77, 75, 1]
[21, 19, 1, 75, 75, 0]
[20, 19, 0, 76, 75, 1]
[21, 20, 1, 75, 74, 0]
[21, 19, 0, 75, 75, 1]
[21, 21, 1, 75, 73, 0]
[20, 20, 0, 76, 74, 1]
[22, 20, 1, 74, 74, 0]
[21, 20, 0, 75, 74, 1]
[22, 21, 1, 74, 73, 0]
[22, 20, 0, 74, 74, 1]
[22, 22, 1, 74, 72, 0]
[21, 21, 0, 75, 73, 1]
[23, 21, 1, 73, 73, 0]
[22, 21, 0, 74, 73, 1]
[23, 22, 1, 73, 72, 0]
[23, 21, 0, 73, 73, 1]
[23, 23, 1, 73, 71, 0]
[22, 22, 0, 74, 72, 1]
[24, 22, 1, 72, 72, 0]
[23, 22, 0, 73, 72, 1]
[24, 23, 1, 72, 71, 0]
[24, 22, 0, 72, 72, 1]
[24, 24, 1, 72, 70, 0]
[23, 23, 0, 73, 71, 1]
[25, 23, 1, 71, 71, 0]
[24, 23, 0, 72, 71, 1]
[25, 24, 1, 71, 70, 0]
[25, 23, 0, 71, 71, 1]
[25, 25, 1, 71, 69, 0]
[24, 24, 0, 72, 70, 1]
[26, 24, 1, 70, 70, 0]
[25, 24, 0, 71, 70, 1]
[26, 25, 1, 70, 69, 0]
[26, 24, 0, 70, 70, 1]
[26, 26, 1, 70, 68, 0]
[25, 25, 0, 71, 69, 1]
[27, 25, 1, 69, 69, 0]
[26, 25, 0, 70, 69, 1]
[27, 26, 1, 69, 68, 0]
[27, 25, 0, 69, 69, 1]
[27, 27, 1, 69, 67, 0]
[26, 26, 0, 70, 68, 1]
[28, 26, 1, 68, 68, 0]
[27, 26, 0, 69, 68, 1]
[28, 27, 1, 68, 67, 0]
[28, 26, 0, 68, 68, 1]
[28, 28, 1, 68, 66, 0]
[27, 27, 0, 69, 67, 1]
[29, 27, 1, 67, 67, 0]
[28, 27, 0, 68, 67, 1]
[29, 28, 1, 67, 66, 0]
[29, 27, 0, 67, 67, 1]
[29, 29, 1, 67, 65, 0]
[28, 28, 0, 68, 66, 1]
[30, 28, 1, 66, 66, 0]
[29, 28, 0, 67, 66, 1]
[30, 29, 1, 66, 65, 0]
[30, 28, 0, 66, 66, 1]
[30, 30, 1, 66, 64, 0]
[29, 29, 0, 67, 65, 1]
[31, 29, 1, 65, 65, 0]
[30, 29, 0, 66, 65, 1]
[31, 30, 1, 65, 64, 0]
[31, 29, 0, 65, 65, 1]
[31, 31, 1, 65, 63, 0]
[30, 30, 0, 66, 64, 1]
[32, 30, 1, 64, 64, 0]
[31, 30, 0, 65, 64, 1]
[32, 31, 1, 64, 63, 0]
[32, 30, 0, 64, 64, 1]
[32, 32, 1, 64, 62, 0]
[31, 31, 0, 65, 63, 1]
[33, 31, 1, 63, 63, 0]
[32, 31, 0, 64, 63, 1]
[33, 32, 1, 63, 62, 0]
[33, 31, 0, 63, 63, 1]
[33, 33, 1, 63, 61, 0]
[32, 32, 0, 64, 62, 1]
[34, 32, 1, 62, 62, 0]
[33, 32, 0, 63, 62, 1]
[34, 33, 1, 62, 61, 0]
[34, 32, 0, 62, 62, 1]
[34, 34, 1, 62, 60, 0]
[33, 33, 0, 63, 61, 1]
[35, 33, 1, 61, 61, 0]
[34, 33, 0, 62, 61, 1]
[35, 34, 1, 61, 60, 0]
[35, 33, 0, 61, 61, 1]
[35, 35, 1, 61, 59, 0]
[34, 34, 0, 62, 60, 1]
[36, 34, 1, 60, 60, 0]
[35, 34, 0, 61, 60, 1]
[36, 35, 1, 60, 59, 0]
[36, 34, 0, 60, 60, 1]
[36, 36, 1, 60, 58, 0]
[35, 35, 0, 61, 59, 1]
[37, 35, 1, 59, 59, 0]
[36, 35, 0, 60, 59, 1]
[37, 36, 1, 59, 58, 0]
[37, 35, 0, 59, 59, 1]
[37, 37, 1, 59, 57, 0]
[36, 36, 0, 60, 58, 1]
[38, 36, 1, 58, 58, 0]
[37, 36, 0, 59, 58, 1]
[38, 37, 1, 58, 57, 0]
[38, 36, 0, 58, 58, 1]
[38, 38, 1, 58, 56, 0]
[37, 37, 0, 59, 57, 1]
[39, 37, 1, 57, 57, 0]
[38, 37, 0, 58, 57, 1]
[39, 38, 1, 57, 56, 0]
[39, 37, 0, 57, 57, 1]
[39, 39, 1, 57, 55, 0]
[38, 38, 0, 58, 56, 1]
[40, 38, 1, 56, 56, 0]
[39, 38, 0, 57, 56, 1]
[40, 39, 1, 56, 55, 0]
[40, 38, 0, 56, 56, 1]
[40, 40, 1, 56, 54, 0]
[39, 39, 0, 57, 55, 1]
[41, 39, 1, 55, 55, 0]
[40, 39, 0, 56, 55, 1]
[41, 40, 1, 55, 54, 0]
[41, 39, 0, 55, 55, 1]
[41, 41, 1, 55, 53, 0]
[40, 40, 0, 56, 54, 1]
[42, 40, 1, 54, 54, 0]
[41, 40, 0, 55, 54, 1]
[42, 41, 1, 54, 53, 0]
[42, 40, 0, 54, 54, 1]
[42, 42, 1, 54, 52, 0]
[41, 41, 0, 55, 53, 1]
[43, 41, 1, 53, 53, 0]
[42, 41, 0, 54, 53, 1]
[43, 42, 1, 53, 52, 0]
[43, 41, 0, 53, 53, 1]
[43, 43, 1, 53, 51, 0]
[42, 42, 0, 54, 52, 1]
[44, 42, 1, 52, 52, 0]
[43, 42, 0, 53, 52, 1]
[44, 43, 1, 52, 51, 0]
[44, 42, 0, 52, 52, 1]
[44, 44, 1, 52, 50, 0]
[43, 43, 0, 53, 51, 1]
[45, 43, 1, 51, 51, 0]
[44, 43, 0, 52, 51, 1]
[45, 44, 1, 51, 50, 0]
[45, 43, 0, 51, 51, 1]
[45, 45, 1, 51, 49, 0]
[44, 44, 0, 52, 50, 1]
[46, 44, 1, 50, 50, 0]
[45, 44, 0, 51, 50, 1]
[46, 45, 1, 50, 49, 0]
[46, 44, 0, 50, 50, 1]
[46, 46, 1, 50, 48, 0]
[45, 45, 0, 51, 49, 1]
[47, 45, 1, 49, 49, 0]
[46, 45, 0, 50, 49, 1]
[47, 46, 1, 49, 48, 0]
[47, 45, 0, 49, 49, 1]
[47, 47, 1, 49, 47, 0]
[46, 46, 0, 50, 48, 1]
[48, 46, 1, 48, 48, 0]
[47, 46, 0, 49, 48, 1]
[48, 47, 1, 48, 47, 0]
[48, 46, 0, 48, 48, 1]
[48, 48, 1, 48, 46, 0]
[47, 47, 0, 49, 47, 1]
[49, 47, 1, 47, 47, 0]
[48, 47, 0, 48, 47, 1]
[49, 48, 1, 47, 46, 0]
[49, 47, 0, 47, 47, 1]
[49, 49, 1, 47, 45, 0]
[48, 48, 0, 48, 46, 1]
[50, 48, 1, 46, 46, 0]
[49, 48, 0, 47, 46, 1]
[50, 49, 1, 46, 45, 0]
[50, 48, 0, 46, 46, 1]
[50, 50, 1, 46, 44, 0]
[49, 49, 0, 47, 45, 1]
[51, 49, 1, 45, 45, 0]
[50, 49, 0, 46, 45, 1]
[51, 50, 1, 45, 44, 0]
[51, 49, 0, 45, 45, 1]
[51, 51, 1, 45, 43, 0]
[50, 50, 0, 46, 44, 1]
[52, 50, 1, 44, 44, 0]
[51, 50, 0, 45, 44, 1]
[52, 51, 1, 44, 43, 0]
[52, 50, 0, 44, 44, 1]
[52, 52, 1, 44, 42, 0]
[51, 51, 0, 45, 43, 1]
[53, 51, 1, 43, 43, 0]
[52, 51, 0, 44, 43, 1]
[53, 52, 1, 43, 42, 0]
[53, 51, 0, 43, 43, 1]
[53, 53, 1, 43, 41, 0]
[52, 52, 0, 44, 42, 1]
[54, 52, 1, 42, 42, 0]
[53, 52, 0, 43, 42, 1]
[54, 53, 1, 42, 41, 0]
[54, 52, 0, 42, 42, 1]
[54, 54, 1, 42, 40, 0]
[53, 53, 0, 43, 41, 1]
[55, 53, 1, 41, 41, 0]
[54, 53, 0, 42, 41, 1]
[55, 54, 1, 41, 40, 0]
[55, 53, 0, 41, 41, 1]
[55, 55, 1, 41, 39, 0]
[54, 54, 0, 42, 40, 1]
[56, 54, 1, 40, 40, 0]
[55, 54, 0, 41, 40, 1]
[56, 55, 1, 40, 39, 0]
[56, 54, 0, 40, 40, 1]
[56, 56, 1, 40, 38, 0]
[55, 55, 0, 41, 39, 1]
[57, 55, 1, 39, 39, 0]
[56, 55, 0, 40, 39, 1]
[57, 56, 1, 39, 38, 0]
[57, 55, 0, 39, 39, 1]
[57, 57, 1, 39, 37, 0]
[56, 56, 0, 40, 38, 1]
[58, 56, 1, 38, 38, 0]
[57, 56, 0, 39, 38, 1]
[58, 57, 1, 38, 37, 0]
[58, 56, 0, 38, 38, 1]
[58, 58, 1, 38, 36, 0]
[57, 57, 0, 39, 37, 1]
[59, 57, 1, 37, 37, 0]
[58, 57, 0, 38, 37, 1]
[59, 58, 1, 37, 36, 0]
[59, 57, 0, 37, 37, 1]
[59, 59, 1, 37, 35, 0]
[58, 58, 0, 38, 36, 1]
[60, 58, 1, 36, 36, 0]
[59, 58, 0, 37, 36, 1]
[60, 59, 1, 36, 35, 0]
[60, 58, 0, 36, 36, 1]
[60, 60, 1, 36, 34, 0]
[59, 59, 0, 37, 35, 1]
[61, 59, 1, 35, 35, 0]
[60, 59, 0, 36, 35, 1]
[61, 60, 1, 35, 34, 0]
[61, 59, 0, 35, 35, 1]
[61, 61, 1, 35, 33, 0]
[60, 60, 0, 36, 34, 1]
[62, 60, 1, 34, 34, 0]
[61, 60, 0, 35, 34, 1]
[62, 61, 1, 34, 33, 0]
[62, 60, 0, 34, 34, 1]
[62, 62, 1, 34, 32, 0]
[61, 61, 0, 35, 33, 1]
[63, 61, 1, 33, 33, 0]
[62, 61, 0, 34, 33, 1]
[63, 62, 1, 33, 32, 0]
[63, 61, 0, 33, 33, 1]
[63, 63, 1, 33, 31, 0]
[62, 62, 0, 34, 32, 1]
[64, 62, 1, 32, 32, 0]
[63, 62, 0, 33, 32, 1]
[64, 63, 1, 32, 31, 0]
[64, 62, 0, 32, 32, 1]
[64, 64, 1, 32, 30, 0]
[63, 63, 0, 33, 31, 1]
[65, 63, 1, 31, 31, 0]
[64, 63, 0, 32, 31, 1]
[65, 64, 1, 31, 30, 0]
[65, 63, 0, 31, 31, 1]
[65, 65, 1, 31, 29, 0]
[64, 64, 0, 32, 30, 1]
[66, 64, 1, 30, 30, 0]
[65, 64, 0, 31, 30, 1]
[66, 65, 1, 30, 29, 0]
[66, 64, 0, 30, 30, 1]
[66, 66, 1, 30, 28, 0]
[65, 65, 0, 31, 29, 1]
[67, 65, 1, 29, 29, 0]
[66, 65, 0, 30, 29, 1]
[67, 66, 1, 29, 28, 0]
[67, 65, 0, 29, 29, 1]
[67, 67, 1, 29, 27, 0]
[66, 66, 0, 30, 28, 1]
[68, 66, 1, 28, 28, 0]
[67, 66, 0, 29, 28, 1]
[68, 67, 1, 28, 27, 0]
[68, 66, 0, 28, 28, 1]
[68, 68, 1, 28, 26, 0]
[67, 67, 0, 29, 27, 1]
[69, 67, 1, 27, 27, 0]
[68, 67, 0, 28, 27, 1]
[69, 68, 1, 27, 26, 0]
[69, 67, 0, 27, 27, 1]
[69, 69, 1, 27, 25, 0]
[68, 68, 0, 28, 26, 1]
[70, 68, 1, 26, 26, 0]
[69, 68, 0, 27, 26, 1]
[70, 69, 1, 26, 25, 0]
[70, 68, 0, 26, 26, 1]
[70, 70, 1, 26, 24, 0]
[69, 69, 0, 27, 25, 1]
[71, 69, 1, 25, 25, 0]
[70, 69, 0, 26, 25, 1]
[71, 70, 1, 25, 24, 0]
[71, 69, 0, 25, 25, 1]
[71, 71, 1, 25, 23, 0]
[70, 70, 0, 26, 24, 1]
[72, 70, 1, 24, 24, 0]
[71, 70, 0, 25, 24, 1]
[72, 71, 1, 24, 23, 0]
[72, 70, 0, 24, 24, 1]
[72, 72, 1, 24, 22, 0]
[71, 71, 0, 25, 23, 1]
[73, 71, 1, 23, 23, 0]
[72, 71, 0, 24, 23, 1]
[73, 72, 1, 23, 22, 0]
[73, 71, 0, 23, 23, 1]
[73, 73, 1, 23, 21, 0]
[72, 72, 0, 24, 22, 1]
[74, 72, 1, 22, 22, 0]
[73, 72, 0, 23, 22, 1]
[74, 73, 1, 22, 21, 0]
[74, 72, 0, 22, 22, 1]
[74, 74, 1, 22, 20, 0]
[73, 73, 0, 23, 21, 1]
[75, 73, 1, 21, 21, 0]
[74, 73, 0, 22, 21, 1]
[75, 74, 1, 21, 20, 0]
[75, 73, 0, 21, 21, 1]
[75, 75, 1, 21, 19, 0]
[74, 74, 0, 22, 20, 1]
[76, 74, 1, 20, 20, 0]
[75, 74, 0, 21, 20, 1]
[76, 75, 1, 20, 19, 0]
[76, 74, 0, 20, 20, 1]
[76, 76, 1, 20, 18, 0]
[75, 75, 0, 21, 19, 1]
[77, 75, 1, 19, 19, 0]
[76, 75, 0, 20, 19, 1]
[77, 76, 1, 19, 18, 0]
[77, 75, 0, 19, 19, 1]
[77, 77, 1, 19, 17, 0]
[76, 76, 0, 20, 18, 1]
[78, 76, 1, 18, 18, 0]
[77, 76, 0, 19, 18, 1]
[78, 77, 1, 18, 17, 0]
[78, 76, 0, 18, 18, 1]
[78, 78, 1, 18, 16, 0]
[77, 77, 0, 19, 17, 1]
[79, 77, 1, 17, 17, 0]
[78, 77, 0, 18, 17, 1]
[79, 78, 1, 17, 16, 0]
[79, 77, 0, 17, 17, 1]
[79, 79, 1, 17, 15, 0]
[78, 78, 0, 18, 16, 1]
[80, 78, 1, 16, 16, 0]
[79, 78, 0, 17, 16, 1]
[80, 79, 1, 16, 15, 0]
[80, 78, 0, 16, 16, 1]
[80, 80, 1, 16, 14, 0]
[79, 79, 0, 17, 15, 1]
[81, 79, 1, 15, 15, 0]
[80, 79, 0, 16, 15, 1]
[81, 80, 1, 15, 14, 0]
[81, 79, 0, 15, 15, 1]
[81, 81, 1, 15, 13, 0]
[80, 80, 0, 16, 14, 1]
[82, 80, 1, 14, 14, 0]
[81, 80, 0, 15, 14, 1]
[82, 81, 1, 14, 13, 0]
[82, 80, 0, 14, 14, 1]
[82, 82, 1, 14, 12, 0]
[81, 81, 0, 15, 13, 1]
[83, 81, 1, 13, 13, 0]
[82, 81, 0, 14, 13, 1]
[83, 82, 1, 13, 12, 0]
[83, 81, 0, 13, 13, 1]
[83, 83, 1, 13, 11, 0]
[82, 82, 0, 14, 12, 1]
[84, 82, 1, 12, 12, 0]
[83, 82, 0, 13, 12, 1]
[84, 83, 1, 12, 11, 0]
[84, 82, 0, 12, 12, 1]
[84, 84, 1, 12, 10, 0]
[83, 83, 0, 13, 11, 1]
[85, 83, 1, 11, 11, 0]
[84, 83, 0, 12, 11, 1]
[85, 84, 1, 11, 10, 0]
[85, 83, 0, 11, 11, 1]
[85, 85, 1, 11, 9, 0]
[84, 84, 0, 12, 10, 1]
[86, 84, 1, 10, 10, 0]
[85, 84, 0, 11, 10, 1]
[86, 85, 1, 10, 9, 0]
[86, 84, 0, 10, 10, 1]
[86, 86, 1, 10, 8, 0]
[85, 85, 0, 11, 9, 1]
[87, 85, 1, 9, 9, 0]
[86, 85, 0, 10, 9, 1]
[87, 86, 1, 9, 8, 0]
[87, 85, 0, 9, 9, 1]
[87, 87, 1, 9, 7, 0]
[86, 86, 0, 10, 8, 1]
[88, 86, 1, 8, 8, 0]
[87, 86, 0, 9, 8, 1]
[88, 87, 1, 8, 7, 0]
[88, 86, 0, 8, 8, 1]
[88, 88, 1, 8, 6, 0]
[87, 87, 0, 9, 7, 1]
[89, 87, 1, 7, 7, 0]
[88, 87, 0, 8, 7, 1]
[89, 88, 1, 7, 6, 0]
[89, 87, 0, 7, 7, 1]
[89, 89, 1, 7, 5, 0]
[88, 88, 0, 8, 6, 1]
[90, 88, 1, 6, 6, 0]
[89, 88, 0, 7, 6, 1]
[90, 89, 1, 6, 5, 0]
[90, 88, 0, 6, 6, 1]
[90, 90, 1, 6, 4, 0]
[89, 89, 0, 7, 5, 1]
[91, 89, 1, 5, 5, 0]
[90, 89, 0, 6, 5, 1]
[91, 90, 1, 5, 4, 0]
[91, 89, 0, 5, 5, 1]
[91, 91, 1, 5, 3, 0]
[90, 90, 0, 6, 4, 1]
[92, 90, 1, 4, 4, 0]
[91, 90, 0, 5, 4, 1]
[92, 91, 1, 4, 3, 0]
[92, 90, 0, 4, 4, 1]
[92, 92, 1, 4, 2, 0]
